category,name,date,text
debate,Joe Biden,2020,"I suggested that we should be seeking, and I didn’t hold public office, I was a former Vice President, we in fact asked to have access to the source of the problem. And the best of our knowledge, Trump never pushed that. All those 44 people came home, never got replaced. In addition to that, I pointed out that I thought in February, I did a piece for USA Today saying, “This is a serious problem. Trump denied it. He said it wasn’t.”"
debate,Joe Biden,2020,"We later learned that he knew full well how serious it was when he did an interview with George Woodward. I mean, excuse me, Bob Woodward. And at the time, he said he didn’t tell anybody because he was afraid Americans would panic. Americans don’t panic, he panicked. He didn’t say a word to anybody."
debate,Joe Biden,2020,"Then I wrote a piece in March about what I thought we should be doing to take hold of this, using the… There’s an act that passed a long time ago that allows the president to go into a business and say, “Stop making this, and start making that.” And it took a long time for him to even institute that, to get ventilators and so on. And so, the point was he missed enormous opportunities and kept saying things that weren’t true. It’s going to go away by Easter, don’t worry about it. When the summer comes, it’s all going to go away like a miracle. He’s still saying those things."
debate,George Stephanopoulos,2020,"Before you go to the future, can I follow up on the, “I’m looking backwards.” just a little bit? You did have an op-ed in January where you warned of the seriousness of the pandemic, but there’s no record of you calling for social distancing, limited social gatherings, mandatory mask-"
debate,Joe Biden,2020,Not back then.
debate,George Stephanopoulos,2020,"In January, February."
debate,Joe Biden,2020,"Not in January, February. No, that’s correct, there wasn’t. That came at the end of March. And then I laid out a detailed plan relative to school openings in June and July. By that time, the science was becoming clearer and clearer of how this was spreading so rapidly. But the president kept denying that. If you notice, from March on, I stopped doing big meetings, I started wearing masks."
debate,Joe Biden,2020,"So, it was at a time when the science was saying, and his key people, Dr. Fauci were saying, “You should be taking these precautions.” So, what we should be doing now, there should be a national standard. Instead of leaving this up to, remember what the president said to the governors, “Well, they’re on their own, it’s not my responsibility. The governors can do what they need to do, not my responsibility.” It is a presidential responsibility to lead, and he didn’t do that."
debate,Joe Biden,2020,"He didn’t talk about what needed to be done because he kept worrying, in my view, about the stock market. He worried if he talked about how bad this could be, unless we took these precautionary actions, then in fact, the market would go down. And his barometer of success to the economy is the market."
debate,Joe Biden,2020,"Thirdly, what we didn’t do is, the president had an opportunity to open and allow schools and businesses to stay open if they got the kind of help they needed. So, the Congress passed a couple of trillion dollars worth of help. And what happened was most of that money, a significant portion of that money went to the very wealthiest corporations in the country, didn’t get to the mom and pop stores."
debate,Joe Biden,2020,"So, you had one in five, one in six minority businesses closing. Many of them permanently. People being laid off. And then what happened was, when the first round of money for unemployment, enhanced unemployment went by, he didn’t do anything. He didn’t do anything. And to the best of my knowledge, and I mean this sincerely, I can’t think of, I’ve been around for a lot of presidents, and you know a lot of presidents in a crisis, I don’t ever remember one never calling the House and Senate Republicans, Democrats together."
debate,George Stephanopoulos,2020,"Let’s look forward a little bit. You said that you would lock down the economy, only if the scientists said it was necessary."
debate,Joe Biden,2020,"By the way, in the context, would I lock down the economy if science said so? I said I’d follow science. But I don’t think there’s a need to lock down."
debate,George Stephanopoulos,2020,"Yeah, but I want to press you on that point. You’ve been in the Oval Office for eight years with President Obama, he would always say that only the hard to solve problems-"
debate,Joe Biden,2020,[crosstalk 00:06:15] Get there.
debate,George Stephanopoulos,2020,"What is most likely to happen is, the scientists will disagree. The scientists will disagree with the economist. So the question is, how are you going to decide this? Who are you going to listen to? And how can you can contain the pandemic without crushing the economy?"
debate,Joe Biden,2020,"Well, you can contain the pandemic by being rational and not crush economy. For example, I laid out a plan, how you can open businesses. You can open businesses and schools, if in fact you provide them the guidance that they need, as well as the money to be able to do it. What’s happening now is, we know, for example, if you can open a business and you could have a sign on the door saying, “Safe to come in.” And that’s why people aren’t going anyway, when they’re open."
debate,Joe Biden,2020,"And say, because you have social distancing, you have plastic barriers, when you go to the cashier, you have separators between the booths. You don’t have large crowds, you reduce the size, the number of people you can have in the restaurant. You make sure there’s testing, that’s a really critical piece that he didn’t do testing and tracing. And you make sure that people are equipped, going to schools."
